match_id,season,team1,team2,venue,toss_winner,toss_decision,batting_first,bowling_first,team1_score,team2_score,winner,win_margin_runs,win_margin_wickets,is_playoff,home_team
872,2022,Punjab Kings,Gujarat Titans,"Punjab Cricket Association Stadium, Mohali",Gujarat Titans,bat,Gujarat Titans,Punjab Kings,189,174,Punjab Kings,0,7,0,Punjab Kings
873,2022,Punjab Kings,Lucknow Super Giants,"Punjab Cricket Association Stadium, Mohali",Lucknow Super Giants,field,Punjab Kings,Lucknow Super Giants,153,168,Lucknow Super Giants,0,9,0,Punjab Kings
874,2022,Gujarat Titans,Lucknow Super Giants,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,field,Lucknow Super Giants,Gujarat Titans,173,191,Lucknow Super Giants,18,0,0,Gujarat Titans
875,2023,Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Chennai Super Kings,177,184,Chennai Super Kings,0,1,0,Mumbai Indians
876,2023,Mumbai Indians,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Royal Challengers Bengaluru,119,178,Royal Challengers Bengaluru,0,1,0,Mumbai Indians
877,2023,Mumbai Indians,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,field,Mumbai Indians,Kolkata Knight Riders,160,122,Mumbai Indians,38,0,0,Mumbai Indians
878,2023,Mumbai Indians,Rajasthan Royals,"Wankhede Stadium, Mumbai",Rajasthan Royals,bat,Rajasthan Royals,Mumbai Indians,192,182,Mumbai Indians,0,9,0,Mumbai Indians
879,2023,Mumbai Indians,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",Mumbai Indians,field,Sunrisers Hyderabad,Mumbai Indians,183,169,Mumbai Indians,0,2,0,Mumbai Indians
880,2023,Mumbai Indians,Delhi Capitals,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Delhi Capitals,205,192,Mumbai Indians,13,0,0,Mumbai Indians
881,2023,Mumbai Indians,Punjab Kings,"Wankhede Stadium, Mumbai",Punjab Kings,field,Mumbai Indians,Punjab Kings,206,179,Mumbai Indians,27,0,0,Mumbai Indians
882,2023,Mumbai Indians,Gujarat Titans,"Wankhede Stadium, Mumbai",Mumbai Indians,field,Gujarat Titans,Mumbai Indians,126,174,Gujarat Titans,48,0,0,Mumbai Indians
883,2023,Mumbai Indians,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Lucknow Super Giants,bat,Lucknow Super Giants,Mumbai Indians,143,167,Lucknow Super Giants,24,0,0,Mumbai Indians
884,2023,Chennai Super Kings,Royal Challengers Bengaluru,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,bat,Chennai Super Kings,Royal Challengers Bengaluru,216,159,Chennai Super Kings,57,0,0,Chennai Super Kings
885,2023,Chennai Super Kings,Kolkata Knight Riders,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,field,Kolkata Knight Riders,Chennai Super Kings,174,175,Kolkata Knight Riders,1,0,0,Chennai Super Kings
886,2023,Chennai Super Kings,Rajasthan Royals,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,field,Rajasthan Royals,Chennai Super Kings,199,173,Chennai Super Kings,0,3,0,Chennai Super Kings
887,2023,Chennai Super Kings,Sunrisers Hyderabad,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,bat,Chennai Super Kings,Sunrisers Hyderabad,161,167,Sunrisers Hyderabad,0,1,0,Chennai Super Kings
888,2023,Chennai Super Kings,Delhi Capitals,"M. A. Chidambaram Stadium, Chennai",Delhi Capitals,field,Chennai Super Kings,Delhi Capitals,158,134,Chennai Super Kings,24,0,0,Chennai Super Kings
889,2023,Chennai Super Kings,Punjab Kings,"M. A. Chidambaram Stadium, Chennai",Punjab Kings,bat,Punjab Kings,Chennai Super Kings,161,159,Chennai Super Kings,0,6,0,Chennai Super Kings
890,2023,Chennai Super Kings,Gujarat Titans,"M. A. Chidambaram Stadium, Chennai",Gujarat Titans,bat,Gujarat Titans,Chennai Super Kings,147,164,Gujarat Titans,17,0,0,Chennai Super Kings
891,2023,Chennai Super Kings,Lucknow Super Giants,"M. A. Chidambaram Stadium, Chennai",Lucknow Super Giants,field,Chennai Super Kings,Lucknow Super Giants,145,161,Lucknow Super Giants,0,5,0,Chennai Super Kings
892,2023,Royal Challengers Bengaluru,Kolkata Knight Riders,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,Kolkata Knight Riders,Royal Challengers Bengaluru,179,142,Royal Challengers Bengaluru,0,2,0,Royal Challengers Bengaluru
893,2023,Royal Challengers Bengaluru,Rajasthan Royals,"M. Chinnaswamy Stadium, Bengaluru",Rajasthan Royals,field,Royal Challengers Bengaluru,Rajasthan Royals,173,130,Royal Challengers Bengaluru,43,0,0,Royal Challengers Bengaluru
894,2023,Royal Challengers Bengaluru,Sunrisers Hyderabad,"M. Chinnaswamy Stadium, Bengaluru",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Royal Challengers Bengaluru,146,166,Sunrisers Hyderabad,20,0,0,Royal Challengers Bengaluru
895,2023,Royal Challengers Bengaluru,Delhi Capitals,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,Delhi Capitals,Royal Challengers Bengaluru,192,178,Royal Challengers Bengaluru,0,2,0,Royal Challengers Bengaluru
896,2023,Royal Challengers Bengaluru,Punjab Kings,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Punjab Kings,134,166,Punjab Kings,0,9,0,Royal Challengers Bengaluru
897,2023,Royal Challengers Bengaluru,Gujarat Titans,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Gujarat Titans,168,177,Gujarat Titans,0,4,0,Royal Challengers Bengaluru
898,2023,Royal Challengers Bengaluru,Lucknow Super Giants,"M. Chinnaswamy Stadium, Bengaluru",Lucknow Super Giants,field,Royal Challengers Bengaluru,Lucknow Super Giants,176,146,Royal Challengers Bengaluru,30,0,0,Royal Challengers Bengaluru
899,2023,Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata",Kolkata Knight Riders,bat,Kolkata Knight Riders,Rajasthan Royals,166,145,Kolkata Knight Riders,21,0,0,Kolkata Knight Riders
900,2023,Kolkata Knight Riders,Sunrisers Hyderabad,"Eden Gardens, Kolkata",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Kolkata Knight Riders,163,193,Sunrisers Hyderabad,30,0,0,Kolkata Knight Riders
901,2023,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,Delhi Capitals,Kolkata Knight Riders,161,209,Delhi Capitals,48,0,0,Kolkata Knight Riders
902,2023,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",Punjab Kings,field,Kolkata Knight Riders,Punjab Kings,158,130,Kolkata Knight Riders,28,0,0,Kolkata Knight Riders
903,2023,Kolkata Knight Riders,Gujarat Titans,"Eden Gardens, Kolkata",Gujarat Titans,bat,Gujarat Titans,Kolkata Knight Riders,127,136,Gujarat Titans,9,0,0,Kolkata Knight Riders
904,2023,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Kolkata Knight Riders,bat,Kolkata Knight Riders,Lucknow Super Giants,178,174,Kolkata Knight Riders,4,0,0,Kolkata Knight Riders
905,2023,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,field,Sunrisers Hyderabad,Rajasthan Royals,182,140,Rajasthan Royals,0,2,0,Rajasthan Royals
906,2023,Rajasthan Royals,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",Delhi Capitals,field,Rajasthan Royals,Delhi Capitals,162,166,Delhi Capitals,0,6,0,Rajasthan Royals
907,2023,Rajasthan Royals,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Punjab Kings,bat,Punjab Kings,Rajasthan Royals,182,203,Punjab Kings,21,0,0,Rajasthan Royals
908,2023,Rajasthan Royals,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,field,Gujarat Titans,Rajasthan Royals,143,167,Gujarat Titans,24,0,0,Rajasthan Royals
909,2023,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",Lucknow Super Giants,bat,Lucknow Super Giants,Rajasthan Royals,147,129,Rajasthan Royals,0,8,0,Rajasthan Royals
910,2023,Sunrisers Hyderabad,Delhi Capitals,"Rajiv Gandhi Intl. Stadium, Hyderabad",Delhi Capitals,bat,Delhi Capitals,Sunrisers Hyderabad,141,167,Delhi Capitals,26,0,0,Sunrisers Hyderabad
911,2023,Sunrisers Hyderabad,Punjab Kings,"Rajiv Gandhi Intl. Stadium, Hyderabad",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Punjab Kings,169,165,Sunrisers Hyderabad,4,0,0,Sunrisers Hyderabad
912,2023,Sunrisers Hyderabad,Gujarat Titans,"Rajiv Gandhi Intl. Stadium, Hyderabad",Gujarat Titans,bat,Gujarat Titans,Sunrisers Hyderabad,148,168,Gujarat Titans,20,0,0,Sunrisers Hyderabad
913,2023,Sunrisers Hyderabad,Lucknow Super Giants,"Rajiv Gandhi Intl. Stadium, Hyderabad",Lucknow Super Giants,bat,Lucknow Super Giants,Sunrisers Hyderabad,172,175,Lucknow Super Giants,3,0,0,Sunrisers Hyderabad
914,2023,Delhi Capitals,Punjab Kings,"Arun Jaitley Stadium, Delhi",Delhi Capitals,field,Punjab Kings,Delhi Capitals,194,149,Delhi Capitals,0,5,0,Delhi Capitals
915,2023,Delhi Capitals,Gujarat Titans,"Arun Jaitley Stadium, Delhi",Delhi Capitals,bat,Delhi Capitals,Gujarat Titans,169,163,Delhi Capitals,6,0,0,Delhi Capitals
916,2023,Delhi Capitals,Lucknow Super Giants,"Arun Jaitley Stadium, Delhi",Lucknow Super Giants,bat,Lucknow Super Giants,Delhi Capitals,168,186,Lucknow Super Giants,18,0,0,Delhi Capitals
917,2023,Punjab Kings,Gujarat Titans,"Punjab Cricket Association Stadium, Mohali",Gujarat Titans,bat,Gujarat Titans,Punjab Kings,169,191,Gujarat Titans,22,0,0,Punjab Kings
918,2023,Punjab Kings,Lucknow Super Giants,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,field,Lucknow Super Giants,Punjab Kings,171,159,Punjab Kings,0,6,0,Punjab Kings
919,2023,Gujarat Titans,Lucknow Super Giants,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,bat,Gujarat Titans,Lucknow Super Giants,149,165,Lucknow Super Giants,0,9,0,Gujarat Titans
920,2023,Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai",Chennai Super Kings,bat,Chennai Super Kings,Mumbai Indians,157,172,Chennai Super Kings,15,0,0,Mumbai Indians
921,2023,Mumbai Indians,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",Mumbai Indians,field,Royal Challengers Bengaluru,Mumbai Indians,120,169,Royal Challengers Bengaluru,49,0,0,Mumbai Indians
922,2023,Mumbai Indians,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Kolkata Knight Riders,162,164,Kolkata Knight Riders,0,5,0,Mumbai Indians
923,2023,Mumbai Indians,Rajasthan Royals,"Wankhede Stadium, Mumbai",Rajasthan Royals,field,Mumbai Indians,Rajasthan Royals,176,140,Mumbai Indians,36,0,0,Mumbai Indians
924,2023,Mumbai Indians,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,field,Mumbai Indians,Sunrisers Hyderabad,199,144,Mumbai Indians,55,0,0,Mumbai Indians
925,2023,Mumbai Indians,Delhi Capitals,"Wankhede Stadium, Mumbai",Delhi Capitals,bat,Delhi Capitals,Mumbai Indians,171,191,Delhi Capitals,20,0,0,Mumbai Indians
926,2023,Mumbai Indians,Punjab Kings,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Punjab Kings,160,202,Punjab Kings,0,2,0,Mumbai Indians
927,2023,Mumbai Indians,Gujarat Titans,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Gujarat Titans,149,183,Gujarat Titans,0,8,0,Mumbai Indians
928,2023,Mumbai Indians,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Lucknow Super Giants,field,Mumbai Indians,Lucknow Super Giants,193,148,Mumbai Indians,45,0,0,Mumbai Indians
929,2023,Chennai Super Kings,Royal Challengers Bengaluru,"M. A. Chidambaram Stadium, Chennai",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Chennai Super Kings,156,200,Royal Challengers Bengaluru,44,0,0,Chennai Super Kings
930,2023,Chennai Super Kings,Kolkata Knight Riders,"M. A. Chidambaram Stadium, Chennai",Kolkata Knight Riders,field,Chennai Super Kings,Kolkata Knight Riders,179,168,Chennai Super Kings,11,0,0,Chennai Super Kings
931,2023,Chennai Super Kings,Rajasthan Royals,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,bat,Chennai Super Kings,Rajasthan Royals,170,180,Rajasthan Royals,0,3,0,Chennai Super Kings
932,2023,Chennai Super Kings,Sunrisers Hyderabad,"M. A. Chidambaram Stadium, Chennai",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Chennai Super Kings,123,188,Sunrisers Hyderabad,65,0,0,Chennai Super Kings
933,2023,Chennai Super Kings,Delhi Capitals,"M. A. Chidambaram Stadium, Chennai",Delhi Capitals,bat,Delhi Capitals,Chennai Super Kings,125,197,Delhi Capitals,72,0,0,Chennai Super Kings
934,2023,Chennai Super Kings,Punjab Kings,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,field,Punjab Kings,Chennai Super Kings,187,192,Punjab Kings,5,0,0,Chennai Super Kings
935,2023,Chennai Super Kings,Gujarat Titans,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,field,Gujarat Titans,Chennai Super Kings,153,150,Chennai Super Kings,0,5,0,Chennai Super Kings
936,2023,Chennai Super Kings,Lucknow Super Giants,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,field,Lucknow Super Giants,Chennai Super Kings,157,150,Chennai Super Kings,0,8,0,Chennai Super Kings
937,2023,Royal Challengers Bengaluru,Kolkata Knight Riders,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Kolkata Knight Riders,166,179,Kolkata Knight Riders,0,8,0,Royal Challengers Bengaluru
938,2023,Royal Challengers Bengaluru,Rajasthan Royals,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Rajasthan Royals,198,193,Royal Challengers Bengaluru,5,0,0,Royal Challengers Bengaluru
939,2023,Royal Challengers Bengaluru,Sunrisers Hyderabad,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Sunrisers Hyderabad,160,158,Royal Challengers Bengaluru,2,0,0,Royal Challengers Bengaluru
940,2023,Royal Challengers Bengaluru,Delhi Capitals,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,Delhi Capitals,Royal Challengers Bengaluru,145,138,Royal Challengers Bengaluru,0,6,0,Royal Challengers Bengaluru
941,2023,Royal Challengers Bengaluru,Punjab Kings,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,Punjab Kings,Royal Challengers Bengaluru,198,190,Royal Challengers Bengaluru,0,2,0,Royal Challengers Bengaluru
942,2023,Royal Challengers Bengaluru,Gujarat Titans,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Gujarat Titans,147,149,Gujarat Titans,0,8,0,Royal Challengers Bengaluru
943,2023,Royal Challengers Bengaluru,Lucknow Super Giants,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,Lucknow Super Giants,Royal Challengers Bengaluru,169,171,Lucknow Super Giants,2,0,0,Royal Challengers Bengaluru
944,2023,Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,Rajasthan Royals,Kolkata Knight Riders,172,156,Kolkata Knight Riders,0,1,0,Kolkata Knight Riders
945,2023,Kolkata Knight Riders,Sunrisers Hyderabad,"Eden Gardens, Kolkata",Sunrisers Hyderabad,field,Kolkata Knight Riders,Sunrisers Hyderabad,163,162,Kolkata Knight Riders,1,0,0,Kolkata Knight Riders
946,2023,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,Delhi Capitals,Kolkata Knight Riders,162,182,Delhi Capitals,20,0,0,Kolkata Knight Riders
947,2023,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",Punjab Kings,bat,Punjab Kings,Kolkata Knight Riders,160,162,Punjab Kings,2,0,0,Kolkata Knight Riders
948,2023,Kolkata Knight Riders,Gujarat Titans,"Eden Gardens, Kolkata",Kolkata Knight Riders,bat,Kolkata Knight Riders,Gujarat Titans,171,154,Kolkata Knight Riders,17,0,0,Kolkata Knight Riders
949,2023,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Lucknow Super Giants,field,Kolkata Knight Riders,Lucknow Super Giants,167,198,Lucknow Super Giants,0,3,0,Kolkata Knight Riders
950,2023,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,field,Sunrisers Hyderabad,Rajasthan Royals,156,183,Sunrisers Hyderabad,27,0,0,Rajasthan Royals
951,2023,Rajasthan Royals,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",Delhi Capitals,field,Rajasthan Royals,Delhi Capitals,186,156,Rajasthan Royals,30,0,0,Rajasthan Royals
952,2023,Rajasthan Royals,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,field,Punjab Kings,Rajasthan Royals,171,195,Punjab Kings,24,0,0,Rajasthan Royals
953,2023,Rajasthan Royals,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,field,Gujarat Titans,Rajasthan Royals,172,170,Rajasthan Royals,0,4,0,Rajasthan Royals
954,2023,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,bat,Rajasthan Royals,Lucknow Super Giants,141,138,Rajasthan Royals,3,0,0,Rajasthan Royals
955,2023,Sunrisers Hyderabad,Delhi Capitals,"Rajiv Gandhi Intl. Stadium, Hyderabad",Delhi Capitals,field,Sunrisers Hyderabad,Delhi Capitals,148,166,Delhi Capitals,0,9,0,Sunrisers Hyderabad
956,2023,Sunrisers Hyderabad,Punjab Kings,"Rajiv Gandhi Intl. Stadium, Hyderabad",Punjab Kings,field,Sunrisers Hyderabad,Punjab Kings,206,212,Punjab Kings,0,7,0,Sunrisers Hyderabad
957,2023,Sunrisers Hyderabad,Gujarat Titans,"Rajiv Gandhi Intl. Stadium, Hyderabad",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Gujarat Titans,184,173,Sunrisers Hyderabad,11,0,0,Sunrisers Hyderabad
958,2023,Sunrisers Hyderabad,Lucknow Super Giants,"Rajiv Gandhi Intl. Stadium, Hyderabad",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Lucknow Super Giants,136,151,Lucknow Super Giants,0,5,0,Sunrisers Hyderabad
959,2023,Delhi Capitals,Punjab Kings,"Arun Jaitley Stadium, Delhi",Punjab Kings,field,Delhi Capitals,Punjab Kings,156,149,Delhi Capitals,7,0,0,Delhi Capitals
960,2023,Delhi Capitals,Gujarat Titans,"Arun Jaitley Stadium, Delhi",Delhi Capitals,bat,Delhi Capitals,Gujarat Titans,168,152,Delhi Capitals,16,0,0,Delhi Capitals
961,2023,Delhi Capitals,Lucknow Super Giants,"Arun Jaitley Stadium, Delhi",Delhi Capitals,bat,Delhi Capitals,Lucknow Super Giants,132,179,Lucknow Super Giants,0,5,0,Delhi Capitals
962,2023,Punjab Kings,Gujarat Titans,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,bat,Punjab Kings,Gujarat Titans,150,168,Gujarat Titans,0,7,0,Punjab Kings
963,2023,Punjab Kings,Lucknow Super Giants,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,bat,Punjab Kings,Lucknow Super Giants,213,142,Punjab Kings,71,0,0,Punjab Kings
964,2023,Gujarat Titans,Lucknow Super Giants,"Narendra Modi Stadium, Ahmedabad",Lucknow Super Giants,field,Gujarat Titans,Lucknow Super Giants,122,156,Lucknow Super Giants,0,1,0,Gujarat Titans
965,2024,Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai",Chennai Super Kings,bat,Chennai Super Kings,Mumbai Indians,205,195,Mumbai Indians,0,4,0,Mumbai Indians
966,2024,Mumbai Indians,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Mumbai Indians,173,147,Mumbai Indians,0,8,0,Mumbai Indians
967,2024,Mumbai Indians,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Kolkata Knight Riders,164,160,Mumbai Indians,4,0,0,Mumbai Indians
968,2024,Mumbai Indians,Rajasthan Royals,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Rajasthan Royals,226,129,Mumbai Indians,97,0,0,Mumbai Indians
969,2024,Mumbai Indians,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Mumbai Indians,172,177,Sunrisers Hyderabad,5,0,0,Mumbai Indians
970,2024,Mumbai Indians,Delhi Capitals,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Delhi Capitals,195,165,Mumbai Indians,30,0,0,Mumbai Indians
971,2024,Mumbai Indians,Punjab Kings,"Wankhede Stadium, Mumbai",Mumbai Indians,field,Punjab Kings,Mumbai Indians,153,177,Punjab Kings,24,0,0,Mumbai Indians
972,2024,Mumbai Indians,Gujarat Titans,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Gujarat Titans,179,155,Mumbai Indians,24,0,0,Mumbai Indians
973,2024,Mumbai Indians,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Lucknow Super Giants,186,155,Mumbai Indians,31,0,0,Mumbai Indians
974,2024,Chennai Super Kings,Royal Challengers Bengaluru,"M. A. Chidambaram Stadium, Chennai",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Chennai Super Kings,161,179,Royal Challengers Bengaluru,18,0,0,Chennai Super Kings
975,2024,Chennai Super Kings,Kolkata Knight Riders,"M. A. Chidambaram Stadium, Chennai",Kolkata Knight Riders,bat,Kolkata Knight Riders,Chennai Super Kings,161,195,Kolkata Knight Riders,34,0,0,Chennai Super Kings
976,2024,Chennai Super Kings,Rajasthan Royals,"M. A. Chidambaram Stadium, Chennai",Rajasthan Royals,field,Chennai Super Kings,Rajasthan Royals,138,190,Rajasthan Royals,0,3,0,Chennai Super Kings
977,2024,Chennai Super Kings,Sunrisers Hyderabad,"M. A. Chidambaram Stadium, Chennai",Sunrisers Hyderabad,field,Chennai Super Kings,Sunrisers Hyderabad,155,148,Chennai Super Kings,7,0,0,Chennai Super Kings
978,2024,Chennai Super Kings,Delhi Capitals,"M. A. Chidambaram Stadium, Chennai",Delhi Capitals,bat,Delhi Capitals,Chennai Super Kings,192,159,Chennai Super Kings,0,9,0,Chennai Super Kings
979,2024,Chennai Super Kings,Punjab Kings,"M. A. Chidambaram Stadium, Chennai",Punjab Kings,bat,Punjab Kings,Chennai Super Kings,231,128,Chennai Super Kings,0,3,0,Chennai Super Kings
980,2024,Chennai Super Kings,Gujarat Titans,"M. A. Chidambaram Stadium, Chennai",Gujarat Titans,field,Chennai Super Kings,Gujarat Titans,194,167,Chennai Super Kings,27,0,0,Chennai Super Kings
981,2024,Chennai Super Kings,Lucknow Super Giants,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,bat,Chennai Super Kings,Lucknow Super Giants,172,169,Chennai Super Kings,3,0,0,Chennai Super Kings
982,2024,Royal Challengers Bengaluru,Kolkata Knight Riders,"M. Chinnaswamy Stadium, Bengaluru",Kolkata Knight Riders,bat,Kolkata Knight Riders,Royal Challengers Bengaluru,177,183,Kolkata Knight Riders,6,0,0,Royal Challengers Bengaluru
983,2024,Royal Challengers Bengaluru,Rajasthan Royals,"M. Chinnaswamy Stadium, Bengaluru",Rajasthan Royals,bat,Rajasthan Royals,Royal Challengers Bengaluru,165,183,Rajasthan Royals,18,0,0,Royal Challengers Bengaluru
984,2024,Royal Challengers Bengaluru,Sunrisers Hyderabad,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,Sunrisers Hyderabad,Royal Challengers Bengaluru,159,168,Sunrisers Hyderabad,9,0,0,Royal Challengers Bengaluru
985,2024,Royal Challengers Bengaluru,Delhi Capitals,"M. Chinnaswamy Stadium, Bengaluru",Delhi Capitals,bat,Delhi Capitals,Royal Challengers Bengaluru,188,168,Royal Challengers Bengaluru,0,4,0,Royal Challengers Bengaluru
986,2024,Royal Challengers Bengaluru,Punjab Kings,"M. Chinnaswamy Stadium, Bengaluru",Punjab Kings,bat,Punjab Kings,Royal Challengers Bengaluru,98,183,Punjab Kings,85,0,0,Royal Challengers Bengaluru
987,2024,Royal Challengers Bengaluru,Gujarat Titans,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,Gujarat Titans,Royal Challengers Bengaluru,167,185,Gujarat Titans,18,0,0,Royal Challengers Bengaluru
988,2024,Royal Challengers Bengaluru,Lucknow Super Giants,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,Lucknow Super Giants,Royal Challengers Bengaluru,154,171,Lucknow Super Giants,17,0,0,Royal Challengers Bengaluru
989,2024,Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata",Kolkata Knight Riders,bat,Kolkata Knight Riders,Rajasthan Royals,195,183,Kolkata Knight Riders,12,0,0,Kolkata Knight Riders
990,2024,Kolkata Knight Riders,Sunrisers Hyderabad,"Eden Gardens, Kolkata",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Kolkata Knight Riders,171,156,Kolkata Knight Riders,0,1,0,Kolkata Knight Riders
991,2024,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",Delhi Capitals,field,Kolkata Knight Riders,Delhi Capitals,153,133,Kolkata Knight Riders,20,0,0,Kolkata Knight Riders
992,2024,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",Punjab Kings,bat,Punjab Kings,Kolkata Knight Riders,181,159,Kolkata Knight Riders,0,7,0,Kolkata Knight Riders
993,2024,Kolkata Knight Riders,Gujarat Titans,"Eden Gardens, Kolkata",Gujarat Titans,field,Kolkata Knight Riders,Gujarat Titans,191,174,Kolkata Knight Riders,17,0,0,Kolkata Knight Riders
994,2024,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Lucknow Super Giants,bat,Lucknow Super Giants,Kolkata Knight Riders,174,186,Lucknow Super Giants,12,0,0,Kolkata Knight Riders
995,2024,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,bat,Rajasthan Royals,Sunrisers Hyderabad,159,172,Sunrisers Hyderabad,0,8,0,Rajasthan Royals
